HPO_ID,Description,Depth,Remarks
HP:0011393,Absent the eighth cranial nerve,8,Synonym
HP:0011393,Absent vestribular nerve,8,Synonym
HP:0011393,Aplasia of cranial nerve VIII,8,Synonym
HP:0011393,Aplasia of the eighth cranial nerve,8,Synonym
HP:0032855,Photically induced myoclonic-tonic-clonic seizure,8,Synonym
HP:0001065,Purplish striae,8,Synonym
HP:0001065,Stretch marks,8,Synonym
HP:0001065,Striae atrophicae,8,Synonym
HP:0008586,Underdeveloped cochlea,8,Synonym
HP:0005406,Recurrent bacterial skin infections,8,Synonym
HP:0005406,Recurrent cutaneous pyogenic infections,8,Synonym
HP:0000883,Thin ribs,8,Synonym
HP:0030666,Retinal neovascularisation,8,Synonym
HP:0004207,Abnormality of the 5th finger,8,Synonym
HP:0004207,Abnormality of the little finger,8,Synonym
HP:0004207,Abnormality of the pinkie finger,8,Synonym
HP:0004207,Abnormality of the pinky finger,8,Synonym
HP:0410354,Increased concentration of sialylated N-glycans on glycoproteins,8,Synonym
HP:0410350,Increased concentration of fucosylated oligosaccharides in urine,8,Synonym
HP:0000914,Broad chest,8,Synonym
HP:0000914,Shield chest,8,Synonym
HP:0031141,Hyperechogenic liver,8,Synonym
HP:0005686,Patchy increase of bone mineral density,8,Synonym
HP:0005686,Uneven increase in bone density,8,Synonym
HP:0011712,Right bundle-branch block,8,Synonym
HP:0002979,Bow legs,8,Synonym
HP:0002979,Bow-leggedness,8,Synonym
HP:0002979,Bowed legs,8,Synonym
HP:0002979,Bowed lower limbs,8,Synonym
HP:0500136,Decreased circulating threonine levels,8,Synonym
HP:0000883,Slender ribs,8,Synonym
HP:0012521,Aplastic optic nerve,8,Synonym
HP:0012521,Absent optic nerve,8,Synonym
HP:0007559,Localised epidermolytic hyperkeratosis,8,Synonym
HP:0005406,Recurrent episodes of impetigo,8,Synonym
HP:0005406,Recurrent episodes of infectious dermatitis,8,Synonym
HP:0005406,Recurrent pyogenic skin infections,8,Synonym
HP:0500139,Decreased blood proline levels,8,Synonym
HP:0500139,Low blood proline concentration,8,Synonym
HP:0012604,Low urine sodium levels,8,Synonym
HP:0012301,"Abnormal isoelectric focusing of serum transferrin, type 2 pattern",8,Synonym
HP:0012301,"Abnormal isoelectric focusing of serum transferrin, type II pattern",8,Synonym
HP:0012301,Isoelectric focusing of serum transferrin consistent with CDG type II,8,Synonym
HP:0030028,Missing cartilage of nose,8,Synonym
HP:0012301,Type 2 transferrin isoform profile,8,Synonym
HP:0031922,Double renal artery,8,Synonym
HP:0004095,Curved fingers,8,Synonym
HP:0100586,Aseptic leukocyturia,8,Synonym
HP:0000029,Testicular degeneration,8,Synonym
HP:0003513,Reduced ration of kidney calcium clearance to creatinine clearance,8,Synonym
HP:0003513,Reduced ration of renal Ca clearance to creatinine clearance,8,Synonym
HP:0003513,Reduced ration of renal Ca2+ to creatinine clearance,8,Synonym
HP:0009736,Tibial pseudoarthrosis,8,Synonym
HP:0500188,Low valine levels in cerebrospinal fluid,8,Synonym
HP:0031922,Accessory renal artery,8,Synonym
HP:0030312,Obliteration of cranial cancellous bone,8,Synonym
HP:0001474,Sclerotic scapulae,8,Definition
HP:0011860,Metaphyseal dappling,8,Definition
HP:0004422,Biparietal narrowing,8,Definition
HP:0100847,Palmoplantar pustulosis,8,Definition
HP:0007452,Midface capillary hemangioma,8,Definition
HP:0012392,Jaw hyporeflexia,8,Definition
HP:0009817,Aplasia involving bones of the lower limbs,8,Definition
HP:0410212,Hyperoxemia in cord blood,8,Definition
HP:3000014,Abnormality of procerus muscle,8,Definition
HP:0007364,Aplasia/Hypoplasia of the cerebrum,8,Definition
HP:0007661,Abnormality of chorioretinal pigmentation,8,Definition
HP:0011937,Hypoplastic fifth toenail,8,Definition
HP:0005772,Aplasia/Hypoplasia of the tibia,8,Definition
HP:0025597,Inferior oblique muscle restriction,8,Definition
HP:0012365,Hypophosphaturia,8,Definition
HP:0001071,Angiokeratoma corporis diffusum,8,Definition
HP:0032995,Decreased pulmonary fissure count,8,Definition
HP:0008327,Microscopic nephrocalcinosis,8,Definition
HP:3000010,Abnormality of orbicularis oris muscle,8,Definition
HP:0025416,Vaginal stricture,8,Definition
HP:0010799,Pinealoma,8,Definition
HP:0040257,Abnormal size of nasopharyngeal adenoids,8,Definition
HP:0010494,Acromelia of the lower limbs,8,Definition
HP:0011255,Absent crus of helix,8,Definition
HP:0002490,Increased CSF lactate,8,Definition
HP:0001709,Third degree atrioventricular block,8,Definition
HP:0430013,Absent palatine bone ossification,8,Definition
HP:0500143,Hypoleucinemia,8,Definition
HP:0010490,Abnormality of the palmar creases,8,Definition
HP:0008331,Elevated creatine kinase after exercise,8,Definition
HP:0025535,Shawl sign,8,Definition
HP:0100019,Cortical cataract,8,Definition
HP:0100507,Reduced blood folate concentration,8,Definition
HP:0030404,Glucagonoma,8,Definition
HP:0005715,Flattened knee epiphyses,8,Definition
HP:0000857,Neonatal insulin-dependent diabetes mellitus,8,Definition
HP:0032866,Oculoclonic status epilepticus,8,Definition
HP:0011510,Drusen,8,Definition
HP:0032302,Kappa Bence Jones proteinuria,8,Definition
HP:0005042,"Irregular, rachitic-like metaphyses",8,Definition
HP:0010796,Brainstem glioma,8,Definition
HP:0025458,Decreased CSF albumin concentration,8,Definition
HP:0005534,Transient myeloproliferative syndrome,8,Definition
HP:0009751,Aplasia of the pectoralis major muscle,8,Definition
HP:0030776,Modic type I vertebral endplate changes,8,Definition
HP:0008711,Benign prostatic hyperplasia,8,Definition
HP:0032722,Focal aware tonic seizure,8,Definition
HP:0001776,Bilateral talipes equinovarus,8,Definition
HP:0031777,Cyclophoria,8,Definition
HP:0006590,Premature sternal synostosis,8,Definition
HP:0100857,Flat sella turcica,8,Definition
HP:0032416,Retinal microaneurysm,8,Definition
HP:0004262,Abnormality of the capitate bone,8,Definition
HP:0010740,Osteopathia striata,8,Definition
HP:0006454,Delayed patellar ossification,8,Definition
HP:0004758,Effort-induced polymorphic ventricular tachycardia,8,Definition
HP:0000577,Exotropia,8,Definition
HP:0032142,Fetor hepaticus,8,Definition
HP:0008708,Partial development of the penile shaft,8,Definition
HP:0500257,Increased urine isobutyrylglycine concentration,8,Definition
HP:0002626,Venous varicosities of celiac and mesenteric vessels,8,Definition
HP:0041218,Fractured distal phalanx,8,Definition
HP:0410134,Physical urticaria,8,Definition
HP:0003109,Hyperphosphaturia,8,Definition
HP:0001684,Secundum atrial septal defect,8,Definition
HP:0012048,Oromandibular dystonia,8,Definition
HP:0005917,Supernumerary metacarpal bones,8,Definition
HP:0040143,Dystopic os odontoideum,8,Definition
HP:0030186,Kinetic tremor,8,Definition
HP:0025628,Increased circulating myristoleate level,8,Definition
HP:0025447,Displacement of the papillary muscles,8,Definition
HP:0032763,Focal autonomic seizure with pupillary dilation/constriction,8,Definition
HP:0012711,Delayed ossification of vertebral epiphysis,8,Definition
HP:0002403,Positive Romberg sign,8,Definition
HP:0010540,Advanced pneumatization of cranial sinuses,8,Definition
HP:0000048,Bifid scrotum,8,Definition
HP:0004808,Acute myeloid leukemia,8,Definition
HP:0008019,Superior lens subluxation,8,Definition
HP:0030427,Ossifying fibroma of the jaw,8,Definition
HP:0030552,Visual acuity light perception without projection,8,Definition
HP:0011521,Deuteranopia,8,Definition
HP:0010319,Abnormality of the 2nd toe,8,Definition
HP:0030274,Accessory scrotum,8,Definition
HP:0025371,Delayed ossification of the sacrum,8,Definition
HP:0012845,Single trichilemmoma,8,Definition
HP:0007375,Abnormality of the septum pellucidum,8,Definition
HP:0011346,Mild expressive language delay,8,Definition
HP:0032910,Focal aware automatism seizure,8,Definition
HP:0012045,Retinal flecks,8,Definition
HP:0025586,Hypertropia,8,Definition
HP:0032083,Aortic elastic fiber fragmentation,8,Definition
HP:0008705,Ureteral triplication,8,Definition
HP:0032789,Focal aware behavior arrest seizure,8,Definition
HP:0500152,Hypocystinemia,8,Definition
HP:0012282,Morbilliform rash,8,Definition
HP:0006660,Aplastic clavicle,8,Definition
HP:0025523,Abnormal morphology of the chordae tendinae of the mitral valve,8,Definition
HP:0012720,Neoplasm of the nose,8,Definition
HP:0030291,Lower-limb metaphyseal irregularity,8,Definition
HP:0030979,Dilatation of large choroidal vessels,8,Definition
HP:0031150,Vitreomacular adhesion,8,Definition
HP:0011258,Tragal bridge of crus of helix,8,Definition
HP:0012656,Reduced CSF dopamine level,8,Definition
HP:0032258,Pulmonary histoplasmosis,8,Definition
HP:0012370,Prominence of the zygomatic bone,8,Definition
HP:0007770,Hypoplasia of the retina,8,Definition
HP:0011247,Prominent superior crus of antihelix,8,Definition
HP:0031199,Acellular urinary casts,8,Definition
HP:0002160,Hyperhomocystinemia,8,Definition
HP:0032632,Renal papillary necrosis,8,Definition
HP:0025151,Ganglioneuromatosis,8,Definition
HP:0032693,Focal cognitive seizure with neglect,8,Definition
HP:0000150,Gonadoblastoma,8,Definition
HP:0032723,Focal aware motor seizure with dystonia,8,Definition
HP:0004679,Large tarsal bones,8,Definition
HP:0012505,Enlarged pituitary gland,8,Definition
HP:0020044,Horizontal incomitant strabismus,8,Definition
HP:0045044,Decreased serum complement C4b,8,Definition
HP:0003141,Increased LDL cholesterol concentration,8,Definition
HP:0011522,Protanopia,8,Definition
HP:0011448,Ankle clonus,8,Definition
HP:0030551,Visual acuity light perception with projection,8,Definition
HP:0025081,Darier's sign,8,Definition
HP:0040318,Red urine,8,Definition
HP:0500151,Hypercystinemia,8,Definition
HP:0001493,Falciform retinal fold,8,Definition
HP:0002000,Short columella,8,Definition
HP:0007307,Rapid neurologic deterioration,8,Definition
HP:0410224,Increased anti-bacteria IgE antibody level,8,Definition
HP:0005678,Anterior atlanto-occipital dislocation,8,Definition
HP:0011142,Age-related nuclear cataract,8,Definition
HP:0040109,Morphological abnormality of the utricle,8,Definition
HP:0010669,Hypoplasia of the zygomatic bone,8,Definition
HP:0012325,Chronic myelomonocytic leukemia,8,Definition
HP:0002588,Duodenal ulcer,8,Definition
HP:0000603,Central scotoma,8,Definition
HP:0001015,Prominent superficial veins,8,Definition
HP:0008144,Flattening of the talar dome,8,Definition
HP:0011026,Aplasia/Hypoplasia of the vagina,8,Definition
HP:0005612,Arthrogryposis-like hand anomaly,8,Definition
HP:0012618,Urachal cyst,8,Definition
HP:0005129,Congenital hypertrophy of left ventricle,8,Definition
HP:0041215,Fractured fused metatarsal bones 2-4,8,Definition
HP:0030197,Fatigable weakness of skeletal muscles,8,Definition
HP:0012884,Fallopian tube torsion,8,Definition
HP:0002944,Thoracolumbar scoliosis,8,Definition
HP:0006611,Decreased number of sternal ossification centers,8,Definition
HP:0010940,Aplasia/Hypoplasia of the nasal bone,8,Definition
HP:0005517,T-cell lymphoma/leukemia,8,Definition
HP:0031196,Thin myocardium compact layer,8,Definition
HP:0025359,Polygonal renal calices,8,Definition
HP:0011373,Incomplete partition of the cochlea,8,Definition
HP:0001046,Intermittent jaundice,8,Definition
HP:0031229,Increased incisura length,8,Definition
HP:0032089,Aortic medial fibrosis,8,Definition
HP:0007449,Confetti-like hypopigmented macules,8,Definition
HP:0011650,Bilateral ductus arteriosus,8,Definition
HP:0009734,Optic nerve glioma,8,Definition
HP:0000609,Optic nerve hypoplasia,8,Definition
HP:0011171,Simple febrile seizure,8,Definition
HP:0008125,Second metatarsal posteriorly placed,8,Definition
HP:0002528,Granulovacuolar degeneration,8,Definition
HP:0032729,Focal emotional seizure with pleasure,8,Definition
HP:0032213,Increased urinary renal tubular epithelial cell count,8,Definition
HP:0030530,Arcuate scotoma,8,Definition
HP:0007417,Discoid lupus rash,8,Definition
HP:0500224,Decreased CSF phenylalanine concentration,8,Definition
HP:0003086,Acromesomelia,8,Definition
HP:0030183,Impaired visually enhanced vestibulo-ocular reflex,8,Definition
HP:0032023,Eosinophilic gallbladder infiltration,8,Definition
HP:0031012,Thin-cap fibroatheroma,8,Definition
HP:0410151,Eosinophilic infiltration of the esophagus,8,Definition
HP:0012193,Anaplastic large-cell lymphoma,8,Definition
HP:0000919,Abnormality of the costochondral junction,8,Definition
HP:0032696,Focal cognitive seizure with receptive dysphasia/aphasia,8,Definition
HP:0030611,Retinal pigment epithelial loss on macular OCT,8,Definition
HP:0012489,Suprasellar arachnoid cyst,8,Definition
HP:0009702,Carpal synostosis,8,Definition
HP:0031947,Tongue tremor,8,Definition
HP:0010663,Abnormality of thalamus morphology,8,Definition
HP:0005815,Supernumerary ribs,8,Definition
HP:0005432,Transient hypogammaglobulinemia of infancy,8,Definition
HP:0008297,Transient hyperphenylalaninemia,8,Definition
HP:0004960,Absent pulmonary artery,8,Definition
HP:0011699,Atrial reentry tachycardia,8,Definition
HP:0100676,Vaginal lymphocele,8,Definition
HP:0006274,Reduced pancreatic beta cells,8,Definition
HP:0006268,Fluctuating splenomegaly,8,Definition
HP:0002925,Increased thyroid-stimulating hormone level,8,Definition
HP:0012606,Renal sodium wasting,8,Definition
HP:0100877,Renal diverticulum,8,Definition
HP:0410245,Decreased circulating IgD,8,Definition
HP:0031011,Fatty streak,8,Definition
HP:0012807,High insertion of columella,8,Definition
HP:0010992,Stress urinary incontinence,8,Definition
HP:0032097,Hypermanganesemia,8,Definition
HP:0001362,Calvarial skull defect,8,Definition
HP:0008414,Lumbar kyphosis in infancy,8,Definition
HP:0010305,Absence of the sacrum,8,Definition
HP:0002570,Steatorrhea,8,Definition
HP:0011464,Aganglionosis of the small intestine,8,Definition
HP:0200117,Recurrent upper and lower respiratory tract infections,8,Definition
HP:0011172,Complex febrile seizure,8,Definition
HP:0030620,Inner retinal layer loss on macular OCT,8,Definition
HP:0006894,Hypoplastic olfactory lobes,8,Definition
HP:0006094,Finger joint hypermobility,8,Definition
HP:0009590,Unilateral vestibular Schwannoma,8,Definition
HP:0410152,Eosinophilic microabscess formation in the esophagus,8,Definition
HP:0032766,Focal autonomic seizure with hypoventilation/hyperventilation/altered respiration,8,Definition
HP:0006189,Prominent interdigital folds,8,Definition
HP:0100719,Lens coloboma,8,Definition
HP:0012860,Testicular fibrosis,8,Definition
HP:0041147,Fractured epiphysis,8,Definition
HP:0500207,Decreased CSF lysine concentration,8,Definition
HP:0100747,Macrodactyly of toe,8,Definition
HP:0033087,Quotidian fever,8,Definition
HP:0030517,Heteronymous hemianopia,8,Definition
HP:0500149,Hyperglutamatemia,8,Definition
HP:0000463,Anteverted nares,8,Definition
HP:0100813,Testicular torsion,8,Definition
HP:0006579,Prolonged neonatal jaundice,8,Definition
HP:0025569,Polypoidal choroidal vasculopathy,8,Definition
HP:0004975,Erlenmeyer flask deformity of the femurs,8,Definition
HP:0002406,Limb dysmetria,8,Definition
HP:0004188,Abnormal 4th finger morphology,8,Definition
HP:0002054,Heavy supraorbital ridges,8,Definition
HP:0005579,Impaired reabsorption of chloride,8,Definition
HP:0007599,Generalized reticulate brown pigmentation,8,Definition
HP:0008399,Circumungual hyperkeratosis,8,Definition
HP:0004860,Thiamine-responsive megaloblastic anemia,8,Definition
HP:0030326,Abnormal macrophage count,8,Definition
HP:0500141,Hypophenylalaninemia,8,Definition
HP:0011152,Early onset absence seizures,8,Definition
HP:0012816,Right ventricular noncompaction cardiomyopathy,8,Definition
HP:0011923,Decreased activity of mitochondrial complex I,8,Definition
HP:0030534,Abnormal best corrected visual acuity test,8,Definition
HP:0500220,Increased CSF tyrosine concentration,8,Definition
HP:0031745,Superior rectus muscle overaction,8,Definition
HP:0011213,EEG with photoparoxysmal response grade III,8,Definition
HP:0500134,Hypertryptophanemia,8,Definition
HP:0011351,Moderate receptive language delay,8,Definition
HP:0012609,Hypomagnesiuria,8,Definition
HP:0007596,Painful subcutaneous lipomas,8,Definition
HP:0011023,Abnormal circulating prostaglandin circulation,8,Definition
HP:0005613,Aplasia/hypoplasia of the femur,8,Definition
HP:0005572,Decreased renal tubular phosphate excretion,8,Definition
HP:0020148,Increased circulating mead acid level,8,Definition
HP:0040317,Blue urine,8,Definition
HP:0031047,Paraproteinemia,8,Definition
HP:0500153,Hyperargininemia,8,Definition
HP:0005182,Bicuspid pulmonary valve,8,Definition
HP:0003963,Lytic defects of the forearm bones,8,Definition
HP:0004060,Trident hand,8,Definition
HP:0008365,Abnormality of the talus,8,Definition
HP:0008643,Nephroblastomatosis,8,Definition
HP:0100615,Ovarian neoplasm,8,Definition
HP:0030470,Abnormal dark-adapted bright flash electroretinogram,8,Definition
HP:0031634,Anomalous origin of the left common carotid artery from the main pulmonary artery,8,Definition
HP:0025330,Downgaze palsy,8,Definition
HP:0032989,Delayed ability to roll over,8,Definition
HP:0008392,Subungual hyperkeratosis,8,Definition
HP:0033065,Mild albuminuria,8,Definition
HP:0012564,Premature epimetaphyseal fusion in tibia,8,Definition
HP:0008469,Cervical vertebral dysplasia,8,Definition
HP:0002251,Aganglionic megacolon,8,Definition
HP:0410371,Increased hepatitis C virus antibody level,8,Definition
HP:0012167,Hair-pulling,8,Definition
HP:0000024,Prostatitis,8,Definition
HP:0033054,Myoclonic tremor,8,Definition
HP:0032726,Focal impaired awareness hyperkinetic seizure,8,Definition
HP:0032159,Fungal meningitis,8,Definition
HP:0010533,Spasmus nutans,8,Definition
HP:0032086,Aortic smooth muscle cell nuclei loss,8,Definition
HP:0040130,Abnormal serum iron concentration,8,Definition
HP:0031606,Retinal cotton wool spot,8,Definition
HP:0008755,Laryngotracheomalacia,8,Definition
HP:0011159,Focal autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena,8,Definition
HP:0041085,Compression-fractured vertebra,8,Definition
HP:0010635,Partial hyposmia,8,Definition
HP:0012214,Increased glomerular filtration rate,8,Definition
HP:0012784,Perinephritis,8,Definition
HP:0040010,Small posterior fossa,8,Definition
HP:0001285,Spastic tetraparesis,8,Definition
HP:0025062,Geophagia,8,Definition
HP:0030553,Visual acuity no light perception,8,Definition
HP:0012555,Absent nail of hallux,8,Definition
HP:0000104,Renal agenesis,8,Definition
HP:0006270,Hypoplastic spleen,8,Definition
HP:0040275,Adenocarcinoma of the large intestine,8,Definition
HP:0200022,Choroid plexus papilloma,8,Definition
HP:0011424,Increased serum zinc,8,Definition
HP:0005890,Hyperostosis cranialis interna,8,Definition
HP:0032699,Focal cognitive seizure with dysgraphia/agraphia,8,Definition
HP:0004964,Pulmonary arterial medial hypertrophy,8,Definition
HP:0005871,Metaphyseal chondrodysplasia,8,Definition
HP:0500212,Increased CSF threonine concentration,8,Definition
HP:0001042,High axial triradius,8,Definition
HP:0010565,Aplasia/Hypoplasia of the Epiglottis,8,Definition
HP:0025173,Nodular septal thickening on pulmonary HRCT,8,Definition
HP:0007272,Progressive psychomotor deterioration,8,Definition
HP:0008437,Bifid thoracic vertebrae,8,Definition
HP:0010308,Asternia,8,Definition
HP:0006432,Trapezoidal distal femoral condyles,8,Definition
HP:0100649,Neoplasm of the oral cavity,8,Definition
HP:0004676,Prominent supraorbital arches in adult,8,Definition
HP:0009132,Abnormal tarsal bone mineral density,8,Definition
HP:0100310,Epidural hemorrhage,8,Definition
